Lot Num,Artist Name,Year Of Artwork,Genre,Real Price Usd,Event Date,country,TotalSales
4513090,A R Penck,null,Works on Paper,455,10/29/2011,Germany,1
4513091,A R Penck,1993,Sculpture,"10,289",10/29/2011,Germany,1
4513092,A R Penck,1971,Paintings,"1,029",10/29/2011,Germany,1
4513096,A R Penck,null,Paintings,"1,624",10/29/2011,Germany,1
4513098,A R Penck,1972,Paintings,"1,299",10/29/2011,Germany,1
4518315,A R Penck,1981,Works on Paper,null,12/9/2011,Germany,1
4519167,A R Penck,1981,Works on Paper,null,12/10/2011,Germany,1
4527004,A R Penck,1995,Paintings,null,1/6/2012,USA,1
4527021,A R Penck,null,Works on Paper,620,1/6/2012,USA,1
4534936,A R Penck,1965,Paintings,"382,379",2/15/2012,Hong Kong,1
4542335,A R Penck,1977,Paintings,"43,792",2/15/2012,Hong Kong,1
4542397,A R Penck,1979,Paintings,null,2/15/2012,Hong Kong,1
4548811,A R Penck,null,Works on Paper,null,3/6/2012,Austria,1
4573730,A R Penck,2002,Paintings,"16,643",3/20/2012,France,1
4585094,A R Penck,1981,Works on Paper,null,4/28/2012,Germany,1
4591341,A R Penck,null,Works on Paper,695,4/28/2012,Germany,1
4591342,A R Penck,null,Works on Paper,646,4/28/2012,Germany,1
4591343,A R Penck,null,Works on Paper,517,4/28/2012,Germany,1
4591344,A R Penck,1974,Paintings,"3,180",4/28/2012,Germany,1
4591345,A R Penck,1972,Paintings,"1,590",4/28/2012,Germany,1
4591346,A R Penck,1976,Paintings,"1,193",4/28/2012,Germany,1
4607603,A R Penck,null,Works on Paper,null,5/29/2012,USA,1
4615453,A R Penck,null,Works on Paper,"6,562",5/15/2012,Netherlands,1
4615455,A R Penck,1980,Works on Paper,"5,011",5/15/2012,Netherlands,1
4617942,A R Penck,1980,Works on Paper,"1,880",5/24/2012,Germany,1
4621793,A R Penck,1966,Works on Paper,938,5/25/2012,Germany,1
4627245,A R Penck,null,Paintings,"10,274",11/8/2011,USA,1
4627630,A R Penck,1990,Paintings,"56,079",6/9/2012,Germany,1
4629002,A R Penck,1984,Paintings,"73,427",5/31/2012,Germany,1
4637917,A R Penck,1983,Paintings,null,6/28/2012,Hong Kong,1
4638017,A R Penck,1969,Works on Paper,null,6/28/2012,Hong Kong,1
4640968,A R Penck,1995,Sculpture,null,6/27/2012,Hong Kong,1
4641315,A R Penck,1975,Works on Paper,null,6/6/2012,Germany,1
4642163,A R Penck,2001,Paintings,null,6/9/2012,USA,1
4643585,A R Penck,null,Works on Paper,null,5/23/2012,Germany,1
4643721,A R Penck,1991,Paintings,"5,688",6/1/2012,Germany,1
4643722,A R Penck,1992,Paintings,null,6/1/2012,Germany,1
4643723,A R Penck,1982,Works on Paper,"17,067",6/1/2012,Germany,1
4644505,A R Penck,null,Works on Paper,"1,312",6/5/2012,Germany,1
4644506,A R Penck,null,Works on Paper,515,6/5/2012,Germany,1
4644507,A R Penck,null,Works on Paper,null,6/5/2012,Germany,1
4644508,A R Penck,null,Works on Paper,422,6/5/2012,Germany,1
4644509,A R Penck,1970,Sculpture,null,6/5/2012,Germany,1
4644713,A R Penck,2007,Paintings,"18,789",6/7/2012,France,1
4644714,A R Penck,1996,Paintings,"18,789",6/7/2012,France,1
4647010,A R Penck,1999,Paintings,null,6/11/2012,Switzerland,1
4647029,A R Penck,1990,Paintings,"23,397",6/11/2012,Switzerland,1
4648541,A R Penck,1961,Works on Paper,null,6/11/2012,Switzerland,1
4648543,A R Penck,null,Works on Paper,662,6/11/2012,Switzerland,1
4655252,A R Penck,1981,Paintings,"14,980",6/14/2012,Switzerland,1
4661731,A R Penck,1974,Paintings,"36,211",6/18/2012,Switzerland,1
4661732,A R Penck,1974,Paintings,"36,211",6/18/2012,Switzerland,1
4678146,A R Penck,1980,Works on Paper,null,6/22/2012,France,1
4686731,A R Penck,1981,Paintings,"18,417",5/23/2012,Germany,1
4701998,A R Penck,1980,Paintings,null,9/12/2012,Hong Kong,1
4707133,A R Penck,null,Paintings,null,6/19/2012,Germany,1
4707442,A R Penck,null,Works on Paper,null,6/19/2012,Germany,1
4712667,A R Penck,null,Paintings,null,9/18/2012,Hong Kong,1
4716082,A R Penck,1980,Works on Paper,null,9/25/2012,Germany,1
4718498,A R Penck,null,Paintings,"75,965",5/25/2007,USA,1
4719601,A R Penck,null,Works on Paper,null,9/20/2012,Germany,1
4719699,A R Penck,null,Works on Paper,null,9/22/2012,Germany,1
4720580,A R Penck,1991,Paintings,"24,208",10/2/2012,Austria,1
4731249,A R Penck,1972,Paintings,null,10/27/2012,Germany,1
4731250,A R Penck,1974,Paintings,"4,075",10/27/2012,Germany,1
4731251,A R Penck,1975,Paintings,"3,687",10/27/2012,Germany,1
4731252,A R Penck,1976,Paintings,"1,940",10/27/2012,Germany,1
4747867,A R Penck,1986,Paintings,"14,652",10/20/2012,Germany,1
4747870,A R Penck,1960,Works on Paper,"1,465",10/20/2012,Germany,1
4755629,A R Penck,2000,Paintings,"25,621",10/13/2012,Hong Kong,1
4768369,A R Penck,1981,Paintings,"82,882",11/15/2012,UK,1
4771453,A R Penck,1983,Paintings,null,11/14/2012,UK,1
4776510,A R Penck,null,Works on Paper,810,11/10/2012,USA,1
4793055,A R Penck,1986,Paintings,"10,913",11/27/2012,USA,1
4793509,A R Penck,1995,Sculpture,"7,754",11/28/2012,Germany,1
4793510,A R Penck,null,Sculpture,null,11/28/2012,Germany,1
4793511,A R Penck,null,Sculpture,null,11/28/2012,Germany,1
4793711,A R Penck,null,Works on Paper,"1,745",11/28/2012,Germany,1
4793712,A R Penck,null,Works on Paper,485,11/28/2012,Germany,1
4797781,A R Penck,1982,Paintings,null,12/1/2012,Germany,1
4797782,A R Penck,1993,Paintings,"23,806",12/1/2012,Germany,1
4797783,A R Penck,2000,Paintings,null,12/1/2012,Germany,1
4797784,A R Penck,null,Works on Paper,null,12/1/2012,Germany,1
4797785,A R Penck,1994,Works on Paper,null,12/1/2012,Germany,1
4797786,A R Penck,null,Sculpture,"11,903",12/1/2012,Germany,1
4797787,A R Penck,1998,Works on Paper,"6,312",12/1/2012,Germany,1
4802295,A R Penck,1961,Works on Paper,null,11/28/2012,Switzerland,1
4807155,A R Penck,2001,Paintings,null,11/25/2012,USA,1
4808283,A R Penck,1983,Paintings,"20,601",12/8/2012,Germany,1
4809287,A R Penck,1986,Paintings,null,11/13/2012,USA,1
4810672,A R Penck,1982,Paintings,null,11/29/2012,Germany,1
4810673,A R Penck,1985,Paintings,null,11/29/2012,Germany,1
4814216,A R Penck,null,Works on Paper,"11,307",11/30/2012,Germany,1
4820484,A R Penck,1975,Works on Paper,null,11/21/2012,Switzerland,1
4823686,A R Penck,1981,Works on Paper,null,12/5/2012,Germany,1
4824675,A R Penck,null,Works on Paper,null,12/8/2012,Germany,1
4824678,A R Penck,1989,Prints,null,12/8/2012,Germany,1
4827200,A R Penck,null,Paintings,"2,617",12/7/2012,Germany,1
4829037,A R Penck,1985,Paintings,null,12/5/2012,France,1
4829188,A R Penck,1981,Works on Paper,"3,109",11/30/2012,France,1
4838169,A R Penck,1979,Works on Paper,"1,745",12/7/2012,USA,1
4842928,A R Penck,1981,Paintings,"11,486",2/13/2013,Hong Kong,1
4842929,A R Penck,1989,Paintings,null,2/13/2013,Hong Kong,1
4848997,A R Penck,1997,Works on Paper,null,12/20/2012,Austria,1
4854858,A R Penck,1999,Paintings,"11,469",2/14/2013,Hong Kong,1
4856162,A R Penck,1976,Works on Paper,"2,867",11/14/2012,Germany,1
4857663,A R Penck,1990,Paintings,"42,725",2/15/2013,Hong Kong,1
4857665,A R Penck,1995,Sculpture,null,2/15/2013,Hong Kong,1
4857666,A R Penck,1995,Paintings,null,2/15/2013,Hong Kong,1
4862654,A R Penck,1975,Works on Paper,"2,365",12/8/2012,Germany,1
4864726,A R Penck,null,Works on Paper,245,1/16/2013,USA,1
4865810,A R Penck,null,Works on Paper,787,1/16/2013,USA,1
4875095,A R Penck,2001,Paintings,null,2/23/2013,UK,1
4883753,A R Penck,1990,Paintings,"3,177",3/2/2013,USA,1
4888469,A R Penck,1981,Works on Paper,"3,902",2/21/2013,France,1
4921285,A R Penck,1963,Works on Paper,"1,251",4/27/2013,Germany,1
4921286,A R Penck,1979,Paintings,"2,311",4/27/2013,Germany,1
4936827,A R Penck,null,Works on Paper,"2,295",5/15/2013,Switzerland,1
4946328,A R Penck,1971,Works on Paper,null,5/27/2013,Germany,1
4953359,A R Penck,null,Works on Paper,"2,800",5/22/2013,USA,1
4960665,A R Penck,1994,Sculpture,"18,664",5/24/2013,Germany,1
4960666,A R Penck,1998,Paintings,null,5/24/2013,Germany,1
4960667,A R Penck,1990,Paintings,"20,997",5/24/2013,Germany,1
4969925,A R Penck,1971,Paintings,null,6/6/2013,Germany,1
4978533,A R Penck,1986,Paintings,null,5/16/2013,Austria,1
4978536,A R Penck,null,Paintings,null,5/16/2013,Austria,1
4982251,A R Penck,1974,Paintings,null,5/30/2013,Germany,1
4984281,A R Penck,1980,Paintings,"18,021",5/31/2013,Germany,1
4984282,A R Penck,1986,Sculpture,"44,512",5/31/2013,Germany,1
4984283,A R Penck,1986,Sculpture,"28,112",5/31/2013,Germany,1
4984284,A R Penck,1992,Paintings,"35,140",5/31/2013,Germany,1
4984285,A R Penck,1982,Works on Paper,"4,100",5/31/2013,Germany,1
4985944,A R Penck,null,Works on Paper,"4,334",6/1/2013,Germany,1
4985945,A R Penck,1987,Prints,585,6/1/2013,Germany,1
4985946,A R Penck,1987,Prints,702,6/1/2013,Germany,1
4986841,A R Penck,1990,Works on Paper,"3,456",6/12/2013,France,1
4986842,A R Penck,1974,Works on Paper,null,6/12/2013,France,1
4992202,A R Penck,null,Works on Paper,"3,840",5/31/2013,USA,1
4999921,A R Penck,1991,Paintings,"83,730",6/26/2013,Hong Kong,1
5011370,A R Penck,1993,Paintings,"18,288",6/28/2013,Hong Kong,1
5011371,A R Penck,1991,Paintings,null,6/28/2013,Hong Kong,1
5012833,A R Penck,1974,Works on Paper,null,6/7/2013,Germany,1
5026766,A R Penck,1980,Works on Paper,"19,124",6/19/2013,Switzerland,1
5034113,A R Penck,2002,Works on Paper,816,6/1/2013,Germany,1
5070752,A R Penck,1983,Paintings,null,9/25/2013,UK,1
5082661,A R Penck,null,Works on Paper,"5,414",7/11/2013,USA,1
5084807,A R Penck,null,Works on Paper,736,9/14/2013,USA,1
5085073,A R Penck,null,Works on Paper,786,9/14/2013,USA,1
5085163,A R Penck,null,Paintings,null,9/14/2013,USA,1
5086134,A R Penck,null,Works on Paper,"2,996",10/15/2013,Belgium,1
5086854,A R Penck,1979,Paintings,"52,280",10/19/2013,Hong Kong,1
5086856,A R Penck,1989,Works on Paper,"16,431",10/19/2013,Hong Kong,1
5087093,A R Penck,1970,Paintings,"232,423",10/18/2013,Hong Kong,1
5102084,A R Penck,1982,Prints,"2,033",10/28/2013,UK,1
5103090,A R Penck,1979,Works on Paper,null,10/16/2013,France,1
5110532,A R Penck,null,Works on Paper,null,10/26/2013,Belgium,1
5110534,A R Penck,null,Works on Paper,null,10/26/2013,Belgium,1
5112721,A R Penck,1977,Paintings,"206,145",11/5/2013,Netherlands,1
5118902,A R Penck,null,Paintings,"30,572",10/28/2013,USA,1
5118937,A R Penck,null,Paintings,"10,191",10/28/2013,USA,1
5124222,A R Penck,null,Works on Paper,867,10/26/2013,Germany,1
5124223,A R Penck,1987,Works on Paper,"1,530",10/26/2013,Germany,1
5124224,A R Penck,null,Works on Paper,"1,530",10/26/2013,Germany,1
5124225,A R Penck,1989,Prints,"1,530",10/26/2013,Germany,1
5124226,A R Penck,null,Prints,204,10/26/2013,Germany,1
5124227,A R Penck,null,Prints,367,10/26/2013,Germany,1
5124228,A R Penck,1989,Prints,918,10/26/2013,Germany,1
5124229,A R Penck,null,Prints,489,10/26/2013,Germany,1
5124230,A R Penck,null,Prints,306,10/26/2013,Germany,1
5124231,A R Penck,null,Prints,663,10/26/2013,Germany,1
5124232,A R Penck,null,Prints,306,10/26/2013,Germany,1
5124233,A R Penck,1990,Prints,255,10/26/2013,Germany,1
5124412,A R Penck,1979,Prints,204,10/26/2013,Germany,1
5129727,A R Penck,1981,Works on Paper,"1,878",11/26/2013,France,1
5145581,A R Penck,1991,Paintings,"15,184",11/20/2013,France,1
5156088,A R Penck,1981,Works on Paper,"9,394",12/4/2013,France,1
5156089,A R Penck,1981,Works on Paper,"5,010",12/4/2013,France,1
5156090,A R Penck,1985,Sculpture,"32,569",12/4/2013,France,1
5162768,A R Penck,1987,Sculpture,"1,679",11/26/2013,Denmark,1
5165519,A R Penck,1985,Paintings,"100,471",12/1/2013,Belgium,1
5171965,A R Penck,1982,Prints,null,10/31/2013,UK,1
5172888,A R Penck,1972,Paintings,"6,093",12/14/2013,USA,1
5176948,A R Penck,1990,Prints,637,1/31/2014,Germany,1
5176949,A R Penck,1990,Prints,637,1/31/2014,Germany,1
5183011,A R Penck,1990,Paintings,"16,982",12/3/2013,France,1
5183500,A R Penck,1989,Sculpture,null,11/27/2013,Germany,1
5184484,A R Penck,1995,Paintings,null,12/16/2013,France,1
5184492,A R Penck,1973,Paintings,null,12/16/2013,France,1
5186262,A R Penck,1965,Works on Paper,"2,112",12/5/2013,Germany,1
5193704,A R Penck,1980,Works on Paper,null,11/29/2013,Germany,1
5193707,A R Penck,1990,Paintings,"15,082",11/29/2013,Germany,1
5193714,A R Penck,1990,Paintings,"15,082",11/29/2013,Germany,1
5194153,A R Penck,null,Works on Paper,"1,883",11/30/2013,Germany,1
5194154,A R Penck,1991,Prints,690,11/30/2013,Germany,1
5194155,A R Penck,1998,Prints,690,11/30/2013,Germany,1
5194776,A R Penck,1993,Works on Paper,null,1/4/2014,USA,1
5195110,A R Penck,null,Works on Paper,148,1/4/2014,USA,1
5195191,A R Penck,1993,Works on Paper,543,1/4/2014,USA,1
5207354,A R Penck,1971,Paintings,"119,982",2/14/2014,Hong Kong,1
5207454,A R Penck,1974,Paintings,"57,859",2/14/2014,Hong Kong,1
5207708,A R Penck,1974,Paintings,"28,768",2/13/2014,Hong Kong,1
5207709,A R Penck,1982,Paintings,null,2/13/2014,Hong Kong,1
5208084,A R Penck,1983,Works on Paper,null,11/12/2013,UK,1
5223265,A R Penck,null,Prints,309,11/26/2013,Switzerland,1
5223266,A R Penck,null,Prints,390,11/26/2013,Switzerland,1
5223585,A R Penck,null,Paintings,null,11/25/2013,Switzerland,1
5223681,A R Penck,null,Works on Paper,"4,859",11/25/2013,Switzerland,1
5224597,A R Penck,null,Prints,null,12/4/2013,Germany,1
5230222,A R Penck,null,Paintings,"8,042",11/28/2013,Germany,1
5230223,A R Penck,null,Paintings,"12,064",11/28/2013,Germany,1
5230224,A R Penck,null,Paintings,null,11/28/2013,Germany,1
5230225,A R Penck,null,Paintings,"12,064",11/28/2013,Germany,1
5230226,A R Penck,null,Paintings,"11,058",11/28/2013,Germany,1
5230227,A R Penck,1967,Paintings,"6,032",11/28/2013,Germany,1
5230228,A R Penck,2002,Works on Paper,"4,825",11/28/2013,Germany,1
5230652,A R Penck,1967,Works on Paper,"1,206",11/28/2013,Germany,1
5230653,A R Penck,null,Works on Paper,null,11/28/2013,Germany,1
5230654,A R Penck,null,Works on Paper,171,11/28/2013,Germany,1
5230655,A R Penck,null,Works on Paper,704,11/28/2013,Germany,1
5230656,A R Penck,null,Works on Paper,171,11/28/2013,Germany,1
5230657,A R Penck,null,Prints,null,11/28/2013,Germany,1
5230658,A R Penck,1987,Prints,653,11/28/2013,Germany,1
5230659,A R Penck,null,Prints,361,11/28/2013,Germany,1
5230660,A R Penck,1989,Prints,"1,106",11/28/2013,Germany,1
5230661,A R Penck,1989,Prints,704,11/28/2013,Germany,1
5230662,A R Penck,null,Sculpture,603,11/28/2013,Germany,1
5238709,A R Penck,null,Prints,null,11/20/2013,Switzerland,1
5239201,A R Penck,1968,Paintings,"59,084",4/7/2014,Netherlands,1
5239315,A R Penck,1998,Paintings,"12,497",4/7/2014,Netherlands,1
5239348,A R Penck,1985,Paintings,"13,746",4/7/2014,Netherlands,1
5245232,A R Penck,1974,Works on Paper,null,12/4/2013,Germany,1
5245235,A R Penck,1989,Prints,"1,202",12/4/2013,Germany,1
5251057,A R Penck,1984,Prints,null,4/14/2014,Germany,1
5251058,A R Penck,1989,Prints,703,4/14/2014,Germany,1
5259992,A R Penck,null,Prints,605,12/5/2013,Germany,1
5259994,A R Penck,null,Prints,null,12/5/2013,Germany,1
5268601,A R Penck,1993,Paintings,null,3/22/2014,USA,1
5279223,A R Penck,1997,Prints,"1,000",5/10/2014,Germany,1
5279224,A R Penck,null,Prints,380,5/10/2014,Germany,1
5279225,A R Penck,null,Prints,null,5/10/2014,Germany,1
5279226,A R Penck,null,Prints,220,5/10/2014,Germany,1
5279227,A R Penck,null,Prints,390,5/10/2014,Germany,1
5281879,A R Penck,null,Works on Paper,299,3/5/2014,USA,1
5290818,A R Penck,1973,Works on Paper,null,5/14/2014,Switzerland,1
5303501,A R Penck,null,Works on Paper,null,6/5/2014,Germany,1
5303503,A R Penck,null,Works on Paper,null,6/5/2014,Germany,1
5303507,A R Penck,null,Prints,"1,010",6/5/2014,Germany,1
5306052,A R Penck,null,Works on Paper,"5,050",4/12/2014,USA,1
5306053,A R Penck,1974,Paintings,"12,121",4/12/2014,USA,1
5308675,A R Penck,1990,Prints,null,6/3/2014,Switzerland,1
5308836,A R Penck,1993,Prints,null,6/3/2014,Switzerland,1
5308837,A R Penck,null,Prints,324,6/3/2014,Switzerland,1
5309729,A R Penck,1989,Prints,640,6/14/2014,Germany,1
5309730,A R Penck,null,Prints,null,6/14/2014,Germany,1
5314678,A R Penck,1965,Works on Paper,890,6/20/2014,Germany,1
5316756,A R Penck,1966,Prints,707,6/4/2014,France,1
5317495,A R Penck,null,Works on Paper,180,4/15/2014,USA,1
5329537,A R Penck,1985,Prints,506,12/6/2013,Germany,1
5336548,A R Penck,1987,Paintings,"46,813",7/2/2014,Hong Kong,1
5336550,A R Penck,1981,Paintings,"152,923",7/2/2014,Hong Kong,1
5342766,A R Penck,1975,Works on Paper,null,6/18/2014,Switzerland,1
5343538,A R Penck,null,Prints,null,6/18/2014,Switzerland,1
5350341,A R Penck,null,Paintings,"8,925",5/31/2014,USA,1
5350495,A R Penck,null,Works on Paper,"2,528",5/31/2014,USA,1
5351241,A R Penck,1976,Works on Paper,148,5/31/2014,USA,1
5354165,A R Penck,1990,Ceramics,null,5/31/2014,Germany,1
5354166,A R Penck,1990,Ceramics,null,5/31/2014,Germany,1
5354167,A R Penck,null,Sculpture,"6,049",5/31/2014,Germany,1
5354168,A R Penck,null,Sculpture,"6,416",5/31/2014,Germany,1
5360763,A R Penck,null,Prints,671,6/6/2014,Germany,1
5360764,A R Penck,null,Prints,488,6/6/2014,Germany,1
5370201,A R Penck,null,Prints,764,8/29/2014,Germany,1
5371776,A R Penck,1982,Paintings,null,5/20/2014,Austria,1
5371777,A R Penck,1993,Paintings,"29,481",5/20/2014,Austria,1
5371865,A R Penck,1985,Sculpture,null,5/20/2014,Austria,1
5371866,A R Penck,1989,Sculpture,null,5/20/2014,Austria,1
5372087,A R Penck,null,Paintings,"4,709",6/25/2014,Austria,1
5377016,A R Penck,1980,Prints,null,9/18/2014,Germany,1
5377017,A R Penck,1989,Prints,751,9/18/2014,Germany,1
5377018,A R Penck,1998,Prints,null,9/18/2014,Germany,1
5377019,A R Penck,1991,Prints,null,9/18/2014,Germany,1
5377020,A R Penck,null,Prints,null,9/18/2014,Germany,1
5380589,A R Penck,1982,Paintings,"45,462",9/23/2014,UK,1
5386343,A R Penck,1990,Prints,"1,455",5/31/2014,UK,1
5389793,A R Penck,1972,Works on Paper,"3,969",6/7/2014,Germany,1
5389829,A R Penck,null,Sculpture,"9,303",6/7/2014,Germany,1
5390026,A R Penck,1987,Sculpture,"13,025",6/7/2014,Germany,1
5390412,A R Penck,1980,Sculpture,"1,018",10/8/2014,Germany,1
5394011,A R Penck,1982,Paintings,"100,916",6/25/2014,France,1
5399141,A R Penck,1992,Prints,null,10/15/2014,Germany,1
5406551,A R Penck,1990,Paintings,null,5/30/2014,Germany,1
5406553,A R Penck,1990,Paintings,null,5/30/2014,Germany,1
5406558,A R Penck,null,Works on Paper,"6,198",5/30/2014,Germany,1
5407103,A R Penck,null,Works on Paper,"1,239",5/31/2014,Germany,1
5407104,A R Penck,null,Works on Paper,"1,239",5/31/2014,Germany,1
5407105,A R Penck,1991,Prints,743,5/31/2014,Germany,1
5407106,A R Penck,1991,Prints,620,5/31/2014,Germany,1
5407107,A R Penck,1991,Prints,743,5/31/2014,Germany,1
5407108,A R Penck,1994,Prints,495,5/31/2014,Germany,1
5418224,A R Penck,1984,Paintings,null,10/28/2014,USA,1
5423517,A R Penck,null,Prints,null,4/10/2014,Germany,1
5423519,A R Penck,null,Prints,null,4/10/2014,Germany,1
5426660,A R Penck,null,Prints,700,10/29/2014,UK,1
5441516,A R Penck,null,Works on Paper,"1,009",5/3/2014,Germany,1
5441518,A R Penck,null,Works on Paper,403,5/3/2014,Germany,1
5441520,A R Penck,null,Prints,303,5/3/2014,Germany,1
5441522,A R Penck,null,Prints,322,5/3/2014,Germany,1
5441525,A R Penck,null,Prints,858,5/3/2014,Germany,1
5445119,A R Penck,1986,Prints,null,10/29/2014,Hong Kong,1
5451190,A R Penck,1995,Prints,"1,093",11/14/2014,Germany,1
5452082,A R Penck,1980,Prints,null,11/21/2014,Germany,1
5462429,A R Penck,null,Sculpture,null,12/4/2014,Germany,1
5462430,A R Penck,1990,Paintings,"7,201",12/4/2014,Germany,1
5464061,A R Penck,1971,Works on Paper,"5,138",11/4/2014,Netherlands,1
5464134,A R Penck,1980,Works on Paper,"4,567",11/4/2014,Netherlands,1
5464887,A R Penck,1995,Paintings,"9,834",12/1/2014,France,1
5474853,A R Penck,1981,Paintings,"13,522",11/24/2014,Switzerland,1
5475131,A R Penck,1993,Prints,362,11/25/2014,Switzerland,1
5475132,A R Penck,1989,Prints,716,11/25/2014,Switzerland,1
5478439,A R Penck,1985,Prints,"2,501",3/29/2014,Germany,1
5489425,A R Penck,1985,Paintings,"18,108",11/30/2014,Belgium,1
5503967,A R Penck,1985,Paintings,"29,312",6/19/2014,Switzerland,1
5505413,A R Penck,null,Prints,null,6/4/2014,Austria,1
5513706,A R Penck,1962,Works on Paper,null,11/28/2014,Germany,1
5513710,A R Penck,null,Works on Paper,"3,395",11/28/2014,Germany,1
5513711,A R Penck,1975,Works on Paper,"7,357",11/28/2014,Germany,1
5513714,A R Penck,null,Works on Paper,"5,092",11/28/2014,Germany,1
5514873,A R Penck,1973,Paintings,null,11/27/2014,Austria,1
5516401,A R Penck,null,Works on Paper,null,11/29/2014,Germany,1
5516402,A R Penck,null,Works on Paper,"1,131",11/29/2014,Germany,1
5516403,A R Penck,1965,Prints,679,11/29/2014,Germany,1
5516404,A R Penck,null,Prints,622,11/29/2014,Germany,1
5520930,A R Penck,1982,Paintings,"16,836",12/17/2014,Austria,1
5527795,A R Penck,null,Prints,679,11/29/2014,Germany,1
5530139,A R Penck,1961,Works on Paper,null,1/27/2015,Germany,1
5530158,A R Penck,null,Sculpture,null,1/27/2015,Germany,1
5530179,A R Penck,null,Ceramics,null,1/27/2015,Germany,1
5569020,A R Penck,null,Prints,120,11/5/2014,Switzerland,1
5569021,A R Penck,null,Prints,196,11/5/2014,Switzerland,1
5569022,A R Penck,null,Prints,151,11/5/2014,Switzerland,1
5569023,A R Penck,null,Prints,null,11/5/2014,Switzerland,1
